,번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
3945,3946,316000001020050001,3,폐업,0002,폐업,,서울특별시 구로구 구로동 636-89번지 롯데마트구로점,"서울특별시 구로구 경인로 482, 롯데마트구로점 (구로동)",8278.0,쿨펫동물병원,2019-06-16 02:40:00.0,35.16763231232876,129.67601914535382
3946,3947,317000001020040001,3,폐업,0002,폐업,,서울특별시 금천구 독산동 295-10번지,서울특별시 금천구 두산로 71 (독산동),8524.0,아야야동물병원,2018-08-31 23:59:59.0,35.18669890792889,129.64294690392143
3947,3948,316000001020000001,3,폐업,0002,폐업,,서울특별시 구로구 가리봉동 88-3   번지,,,갤러리아동물병원,2018-08-31 23:59:59.0,inf,inf
3948,3949,316000001020010001,3,폐업,0002,폐업,,서울특별시 구로구 구로동 413-80  번지,,,가교25시동물병원,2018-08-31 23:59:59.0,inf,inf
3949,3950,316000001020030001,3,폐업,0002,폐업,,서울특별시 구로구 고척동 333번지 하이리빙(아)1층3호,"서울특별시 구로구 고척로 238 (고척동,하이리빙(아)1층3호)",,우리동물종합병원,2018-08-31 23:59:59.0,35.15693144701747,129.68527966561243
3950,3951,316000001020030003,3,폐업,0002,폐업,,서울특별시 구로구 신도림동 648번지 대림6차상가 109,"서울특별시 구로구 경인로59길 7 (신도림동,대림6차상가 109)",,토토동물병원,2018-08-31 23:59:59.0,35.17553542070697,129.68533659739356
3951,3952,324000001020140004,3,폐업,0002,폐업,,,서울특별시 강동구 성안로 156 (성내동),134885.0,24시 강동 우리 동물병원,2018-08-31 23:59:59.0,35.37564304671526,129.73005239767494
3952,3953,324000001020150001,3,폐업,0002,폐업,,서울특별시 강동구 성내동 244-2번지,서울특별시 강동구 천호대로 1122 (성내동),5373.0,강동24시 sky동물의료센터,2018-08-31 23:59:59.0,35.37624430845186,129.72702479867957
3953,3954,324000001020150002,3,폐업,0002,폐업,,,서울특별시 강동구 상암로 209 (명일동),5294.0,필립동물병원,2018-08-31 23:59:59.0,35.38367923917665,129.74227881524698
3954,3955,322000001020040015,3,폐업,0002,폐업,,서울특별시 강남구 논현동 96-9   번지,,,햇살가득 동물병원,2018-08-31 23:59:59.0,inf,inf
3955,3956,322000001020050001,3,폐업,0002,폐업,,서울특별시 강남구 대치동 937번지 롯데백화점 강남점,"서울특별시 강남구 도곡로 401 (대치동,롯데백화점 강남점)",,쿨펫동물병원,2018-08-31 23:59:59.0,35.311722951387424,129.6792548811856
3956,3957,322000001020050002,3,폐업,0002,폐업,,서울특별시 강남구 포이동 231-6   번지 민빌딩 2층,,,(주)동물의료영상쎈타,2018-08-31 23:59:59.0,inf,inf
3957,3958,309000001019850001,3,폐업,0002,폐업,,서울특별시 도봉구 쌍문동 88-115번지,서울특별시 도봉구 도봉로 499 (쌍문동),,영풍동물병원,2018-08-31 23:59:59.0,35.29281114106463,129.86544371365432
3958,3959,309000001019950001,3,폐업,0002,폐업,,서울특별시 도봉구 쌍문동 45-8번지,서울특별시 도봉구 해등로 184 (쌍문동),1394.0,태일동물종합병원,2018-08-31 23:59:59.0,35.29348654574955,129.87486878120222
3959,3960,324000001020160001,3,폐업,0002,폐업,,서울특별시 강동구 암사동 414-18번지 212호,"서울특별시 강동구 고덕로 133, 212호 (암사동, 강동롯데캐슬퍼스트아파트)",5236.0,사랑해동물병원,2018-08-31 23:59:59.0,35.379135393247886,129.75269654147263
3960,3961,309000001020000001,3,폐업,0002,폐업,,서울특별시 도봉구 창동 700-33번지,서울특별시 도봉구 도봉로 534 (창동),,창동애견종합동물병원,2018-08-31 23:59:59.0,35.29457282015186,129.86854058959534
